pair_id,card_a,card_b,ground_truth,prediction,correct,adherence_score,order_score,combined_score,response_len,has_card_description,has_order_of_events,has_synergy_analysis,has_conclusion,has_final_score
Sword Boomerang|Anger,Sword Boomerang,Anger,0,0,1,1.0,1.0,1.0,1360,1,1,1,1,1
Sword Boomerang|Sword Boomerang,Sword Boomerang,Sword Boomerang,0,0,1,1.0,1.0,1.0,978,1,1,1,1,1
Sword Boomerang|Ghostly Armor,Sword Boomerang,Ghostly Armor,0,0,1,1.0,1.0,1.0,1248,1,1,1,1,1
Sword Boomerang|Clothesline,Sword Boomerang,Clothesline,0,0,1,1.0,1.0,1.0,1056,1,1,1,1,1
Sword Boomerang|Limit Break,Sword Boomerang,Limit Break,0,0,1,1.0,1.0,1.0,1133,1,1,1,1,1
Sword Boomerang|Clash,Sword Boomerang,Clash,0,1,0,1.0,1.0,1.0,1505,1,1,1,1,1
Sword Boomerang|Fire Breathing,Sword Boomerang,Fire Breathing,0,0,1,1.0,1.0,1.0,1443,1,1,1,1,1
Sword Boomerang|Fiend Fire,Sword Boomerang,Fiend Fire,0,1,0,1.0,1.0,1.0,1605,1,1,1,1,1
Sword Boomerang|Shockwave,Sword Boomerang,Shockwave,0,1,0,1.0,1.0,1.0,1674,1,1,1,1,1
Sword Boomerang|Rage,Sword Boomerang,Rage,0,0,1,1.0,1.0,1.0,1201,1,1,1,1,1
Sword Boomerang|Offering,Sword Boomerang,Offering,0,0,1,1.0,1.0,1.0,1633,1,1,1,1,1
Sword Boomerang|Pommel Strike,Sword Boomerang,Pommel Strike,0,1,0,1.0,1.0,1.0,1406,1,1,1,1,1
Sword Boomerang|Carnage,Sword Boomerang,Carnage,0,0,1,1.0,1.0,1.0,1334,1,1,1,1,1
Sword Boomerang|Inflame,Sword Boomerang,Inflame,0,0,1,1.0,1.0,1.0,1111,1,1,1,1,1
Sword Boomerang|Burning Pact,Sword Boomerang,Burning Pact,0,0,1,1.0,1.0,1.0,1526,1,1,1,1,1
Sword Boomerang|Reckless Charge,Sword Boomerang,Reckless Charge,0,0,1,1.0,1.0,1.0,1306,1,1,1,1,1
Sword Boomerang|Blood for Blood,Sword Boomerang,Blood for Blood,0,0,1,1.0,1.0,1.0,1687,1,1,1,1,1
Sword Boomerang|Metallicize,Sword Boomerang,Metallicize,0,0,1,1.0,1.0,1.0,1293,1,1,1,1,1
Sword Boomerang|Feed,Sword Boomerang,Feed,-1,1,0,1.0,1.0,1.0,1461,1,1,1,1,1
Sword Boomerang|Uppercut,Sword Boomerang,Uppercut,0,1,0,1.0,1.0,1.0,1519,1,1,1,1,1
Sword Boomerang|Headbutt,Sword Boomerang,Headbutt,0,1,0,1.0,1.0,1.0,1488,1,1,1,1,1
Sword Boomerang|Dual Wield,Sword Boomerang,Dual Wield,0,0,1,1.0,1.0,1.0,1491,1,1,1,1,1
Sword Boomerang|Impervious,Sword Boomerang,Impervious,0,0,1,1.0,1.0,1.0,1239,1,1,1,1,1
Sword Boomerang|Barricade,Sword Boomerang,Barricade,0,0,1,1.0,1.0,1.0,1231,1,1,1,1,1
Sword Boomerang|Double Tap,Sword Boomerang,Double Tap,0,0,1,1.0,1.0,1.0,1218,1,1,1,1,1
Sword Boomerang|Flame Barrier,Sword Boomerang,Flame Barrier,0,0,1,1.0,1.0,1.0,1118,1,1,1,1,1
Sword Boomerang|Dark Embrace,Sword Boomerang,Dark Embrace,0,0,1,1.0,1.0,1.0,1261,1,1,1,1,1
Sword Boomerang|Defend,Sword Boomerang,Defend,0,0,1,1.0,1.0,1.0,1089,1,1,1,1,1
Sword Boomerang|Seeing Red,Sword Boomerang,Seeing Red,0,0,1,1.0,1.0,1.0,1137,1,1,1,1,1
Sword Boomerang|Warcry,Sword Boomerang,Warcry,0,0,1,1.0,1.0,1.0,1337,1,1,1,1,1
Sword Boomerang|Strike,Sword Boomerang,Strike,0,0,1,1.0,1.0,1.0,1587,1,1,1,1,1
Sword Boomerang|Battle Trance,Sword Boomerang,Battle Trance,0,0,1,1.0,1.0,1.0,1378,1,1,1,1,1
Sword Boomerang|Twin Strike,Sword Boomerang,Twin Strike,0,0,1,1.0,1.0,1.0,1241,1,1,1,1,1
Sword Boomerang|Berserk,Sword Boomerang,Berserk,0,0,1,1.0,1.0,1.0,1278,1,1,1,1,1
Sword Boomerang|Juggernaut,Sword Boomerang,Juggernaut,0,0,1,1.0,1.0,1.0,1294,1,1,1,1,1
Sword Boomerang|Perfected Strike,Sword Boomerang,Perfected Strike,0,1,0,1.0,1.0,1.0,1786,1,1,1,1,1
Sword Boomerang|Second Wind,Sword Boomerang,Second Wind,0,0,1,1.0,1.0,1.0,1331,1,1,1,1,1
Ghostly Armor|Armaments,Ghostly Armor,Armaments,0,1,0,1.0,1.0,1.0,1492,1,1,1,1,1
Ghostly Armor|Corruption,Ghostly Armor,Corruption,0,0,1,1.0,1.0,1.0,1280,1,1,1,1,1
Ghostly Armor|Havoc,Ghostly Armor,Havoc,0,0,1,1.0,1.0,1.0,1332,1,1,1,1,1
Ghostly Armor|Bash,Ghostly Armor,Bash,0,0,1,1.0,1.0,1.0,1581,1,1,1,1,1
Ghostly Armor|Feel No Pain,Ghostly Armor,Feel No Pain,0,1,0,1.0,1.0,1.0,1204,1,1,1,1,1
Ghostly Armor|Bludgeon,Ghostly Armor,Bludgeon,0,0,1,1.0,1.0,1.0,1260,1,1,1,1,1
Ghostly Armor|Combust,Ghostly Armor,Combust,0,0,1,1.0,1.0,1.0,1424,1,1,1,1,1
Ghostly Armor|Heavy Blade,Ghostly Armor,Heavy Blade,0,0,1,1.0,1.0,1.0,1450,1,1,1,1,1
Ghostly Armor|Immolate,Ghostly Armor,Immolate,0,0,1,1.0,1.0,1.0,1448,1,1,1,1,1
Ghostly Armor|Demon Form,Ghostly Armor,Demon Form,0,0,1,1.0,1.0,1.0,1310,1,1,1,1,1
Ghostly Armor|Evolve,Ghostly Armor,Evolve,0,0,1,1.0,1.0,1.0,1223,1,1,1,1,1
Ghostly Armor|Intimidate,Ghostly Armor,Intimidate,0,0,1,1.0,1.0,1.0,1333,1,1,1,1,1
Ghostly Armor|Rupture,Ghostly Armor,Rupture,0,0,1,1.0,1.0,1.0,1442,1,1,1,1,1
Ghostly Armor|Thunderclap,Ghostly Armor,Thunderclap,0,0,1,1.0,1.0,1.0,1381,1,1,1,1,1
Ghostly Armor|Flex,Ghostly Armor,Flex,0,0,1,1.0,1.0,1.0,1432,1,1,1,1,1
Ghostly Armor|Wild Strike,Ghostly Armor,Wild Strike,0,0,1,1.0,1.0,1.0,1630,1,1,1,1,1
Ghostly Armor|Body Slam,Ghostly Armor,Body Slam,1,1,1,1.0,1.0,1.0,1114,1,1,1,1,1
Ghostly Armor|Entrench,Ghostly Armor,Entrench,1,1,1,1.0,1.0,1.0,1074,1,1,1,1,1
Ghostly Armor|Spot Weakness,Ghostly Armor,Spot Weakness,0,1,0,1.0,1.0,1.0,1135,1,1,1,1,1
Ghostly Armor|Exhume,Ghostly Armor,Exhume,0,0,1,1.0,1.0,1.0,1424,1,1,1,1,1
Ghostly Armor|Hemokinesis,Ghostly Armor,Hemokinesis,0,0,1,1.0,1.0,1.0,1430,1,1,1,1,1
Ghostly Armor|Infernal Blade,Ghostly Armor,Infernal Blade,0,0,1,1.0,1.0,1.0,1399,1,1,1,1,1
Ghostly Armor|Shrug it Off,Ghostly Armor,Shrug it Off,0,1,0,1.0,1.0,1.0,1365,1,1,1,1,1
Ghostly Armor|Power Through,Ghostly Armor,Power Through,0,0,1,1.0,1.0,1.0,1231,1,1,1,1,1
Ghostly Armor|Pummel,Ghostly Armor,Pummel,0,0,1,1.0,1.0,1.0,1230,1,1,1,1,1
Ghostly Armor|Disarm,Ghostly Armor,Disarm,0,0,1,1.0,1.0,1.0,1309,1,1,1,1,1
Ghostly Armor|Cleave,Ghostly Armor,Cleave,0,0,1,1.0,1.0,1.0,1330,1,1,1,1,1
Ghostly Armor|Whirlwind,Ghostly Armor,Whirlwind,0,0,1,1.0,1.0,1.0,1187,1,1,1,1,1
Ghostly Armor|Rampage,Ghostly Armor,Rampage,0,0,1,1.0,1.0,1.0,1308,1,1,1,1,1
Ghostly Armor|Dropkick,Ghostly Armor,Dropkick,0,0,1,1.0,1.0,1.0,1198,1,1,1,1,1
Ghostly Armor|Sentinel,Ghostly Armor,Sentinel,0,0,1,1.0,1.0,1.0,1365,1,1,1,1,1
Ghostly Armor|Searing Blow,Ghostly Armor,Searing Blow,0,0,1,1.0,1.0,1.0,1088,1,1,1,1,1
Ghostly Armor|True Grit,Ghostly Armor,True Grit,0,0,1,1.0,1.0,1.0,1223,1,1,1,1,1
Ghostly Armor|Brutality,Ghostly Armor,Brutality,0,0,1,1.0,1.0,1.0,1388,1,1,1,1,1
Ghostly Armor|Bloodletting,Ghostly Armor,Bloodletting,0,0,1,1.0,1.0,1.0,1252,1,1,1,1,1
Ghostly Armor|Reaper,Ghostly Armor,Reaper,-1,0,0,1.0,1.0,1.0,1632,1,1,1,1,1
Ghostly Armor|Iron Wave,Ghostly Armor,Iron Wave,0,1,0,1.0,1.0,1.0,1208,1,1,1,1,1
Ghostly Armor|Sever Soul,Ghostly Armor,Sever Soul,0,0,1,1.0,1.0,1.0,1183,1,1,1,1,1
Ghostly Armor|Anger,Ghostly Armor,Anger,0,0,1,1.0,1.0,1.0,1383,1,1,1,1,1
Ghostly Armor|Sword Boomerang,Ghostly Armor,Sword Boomerang,0,0,1,1.0,1.0,1.0,1207,1,1,1,1,1
Ghostly Armor|Ghostly Armor,Ghostly Armor,Ghostly Armor,0,0,1,1.0,1.0,1.0,1184,1,1,1,1,1
Ghostly Armor|Clothesline,Ghostly Armor,Clothesline,0,0,1,1.0,1.0,1.0,1253,1,1,1,1,1
Ghostly Armor|Limit Break,Ghostly Armor,Limit Break,0,0,1,1.0,1.0,1.0,1212,1,1,1,1,1
Ghostly Armor|Clash,Ghostly Armor,Clash,0,-1,0,1.0,1.0,1.0,1554,1,1,1,1,1
Ghostly Armor|Fire Breathing,Ghostly Armor,Fire Breathing,0,0,1,1.0,1.0,1.0,1566,1,1,1,1,1
Ghostly Armor|Fiend Fire,Ghostly Armor,Fiend Fire,0,1,0,1.0,1.0,1.0,1726,1,1,1,1,1
Ghostly Armor|Shockwave,Ghostly Armor,Shockwave,0,0,1,1.0,1.0,1.0,1365,1,1,1,1,1
Ghostly Armor|Rage,Ghostly Armor,Rage,0,1,0,1.0,1.0,1.0,1264,1,1,1,1,1
Ghostly Armor|Offering,Ghostly Armor,Offering,0,0,1,1.0,1.0,1.0,1503,1,1,1,1,1
Ghostly Armor|Pommel Strike,Ghostly Armor,Pommel Strike,0,0,1,1.0,1.0,1.0,1076,1,1,1,1,1
Ghostly Armor|Carnage,Ghostly Armor,Carnage,0,0,1,1.0,1.0,1.0,1251,1,1,1,1,1
Ghostly Armor|Inflame,Ghostly Armor,Inflame,0,1,0,1.0,1.0,1.0,1418,1,1,1,1,1
Ghostly Armor|Burning Pact,Ghostly Armor,Burning Pact,0,0,1,1.0,1.0,1.0,1407,1,1,1,1,1
Ghostly Armor|Reckless Charge,Ghostly Armor,Reckless Charge,0,0,1,1.0,1.0,1.0,1220,1,1,1,1,1
Ghostly Armor|Blood for Blood,Ghostly Armor,Blood for Blood,-1,0,0,1.0,1.0,1.0,1493,1,1,1,1,1
Ghostly Armor|Metallicize,Ghostly Armor,Metallicize,0,1,0,1.0,1.0,1.0,1264,1,1,1,1,1
Ghostly Armor|Feed,Ghostly Armor,Feed,0,0,1,1.0,1.0,1.0,1293,1,1,1,1,1
Ghostly Armor|Uppercut,Ghostly Armor,Uppercut,0,0,1,1.0,1.0,1.0,1198,1,1,1,1,1
Ghostly Armor|Headbutt,Ghostly Armor,Headbutt,0,0,1,1.0,1.0,1.0,1337,1,1,1,1,1
Ghostly Armor|Dual Wield,Ghostly Armor,Dual Wield,0,0,1,1.0,1.0,1.0,1466,1,1,1,1,1
Ghostly Armor|Impervious,Ghostly Armor,Impervious,0,0,1,1.0,1.0,1.0,1113,1,1,1,1,1
Ghostly Armor|Barricade,Ghostly Armor,Barricade,1,1,1,1.0,1.0,1.0,1226,1,1,1,1,1
Ghostly Armor|Double Tap,Ghostly Armor,Double Tap,0,0,1,1.0,1.0,1.0,1315,1,1,1,1,1
Ghostly Armor|Flame Barrier,Ghostly Armor,Flame Barrier,0,0,1,1.0,1.0,1.0,1379,1,1,1,1,1
Ghostly Armor|Dark Embrace,Ghostly Armor,Dark Embrace,0,1,0,1.0,1.0,1.0,1240,1,1,1,1,1
Ghostly Armor|Defend,Ghostly Armor,Defend,0,1,0,1.0,1.0,1.0,968,1,1,1,1,1
Ghostly Armor|Seeing Red,Ghostly Armor,Seeing Red,0,0,1,1.0,1.0,1.0,1163,1,1,1,1,1
Ghostly Armor|Warcry,Ghostly Armor,Warcry,0,0,1,1.0,1.0,1.0,1430,1,1,1,1,1
Ghostly Armor|Strike,Ghostly Armor,Strike,0,0,1,1.0,1.0,1.0,1160,1,1,1,1,1
Ghostly Armor|Battle Trance,Ghostly Armor,Battle Trance,0,0,1,1.0,1.0,1.0,1416,1,1,1,1,1
Ghostly Armor|Twin Strike,Ghostly Armor,Twin Strike,0,0,1,1.0,1.0,1.0,1162,1,1,1,1,1
Ghostly Armor|Berserk,Ghostly Armor,Berserk,0,0,1,1.0,1.0,1.0,1567,1,1,1,1,1
Ghostly Armor|Juggernaut,Ghostly Armor,Juggernaut,0,1,0,1.0,1.0,1.0,1104,1,1,1,1,1
Ghostly Armor|Perfected Strike,Ghostly Armor,Perfected Strike,0,0,1,1.0,1.0,1.0,1432,1,1,1,1,1
Ghostly Armor|Second Wind,Ghostly Armor,Second Wind,0,0,1,1.0,1.0,1.0,1625,1,1,1,1,1
Clothesline|Armaments,Clothesline,Armaments,0,0,1,1.0,1.0,1.0,1297,1,1,1,1,1
Clothesline|Corruption,Clothesline,Corruption,0,0,1,1.0,1.0,1.0,1099,1,1,1,1,1
Clothesline|Havoc,Clothesline,Havoc,0,0,1,1.0,1.0,1.0,1272,1,1,1,1,1
Clothesline|Bash,Clothesline,Bash,0,1,0,1.0,1.0,1.0,1432,1,1,1,1,1
Clothesline|Feel No Pain,Clothesline,Feel No Pain,0,0,1,1.0,1.0,1.0,1142,1,1,1,1,1
Clothesline|Bludgeon,Clothesline,Bludgeon,0,0,1,1.0,1.0,1.0,1480,1,1,1,1,1
Clothesline|Combust,Clothesline,Combust,0,1,0,1.0,1.0,1.0,1461,1,1,1,1,1
Clothesline|Heavy Blade,Clothesline,Heavy Blade,0,1,0,1.0,1.0,1.0,1615,1,1,1,1,1
Clothesline|Immolate,Clothesline,Immolate,0,1,0,1.0,1.0,1.0,1304,1,1,1,1,1
Clothesline|Demon Form,Clothesline,Demon Form,0,0,1,1.0,1.0,1.0,1206,1,1,1,1,1
Clothesline|Evolve,Clothesline,Evolve,0,0,1,1.0,1.0,1.0,1359,1,1,1,1,1
Clothesline|Intimidate,Clothesline,Intimidate,0,0,1,1.0,1.0,1.0,1533,1,1,1,1,1
Clothesline|Rupture,Clothesline,Rupture,0,0,1,1.0,1.0,1.0,1179,1,1,1,1,1
Clothesline|Thunderclap,Clothesline,Thunderclap,0,1,0,1.0,1.0,1.0,1528,1,1,1,1,1
Clothesline|Flex,Clothesline,Flex,0,0,1,1.0,1.0,1.0,1472,1,1,1,1,1
Clothesline|Wild Strike,Clothesline,Wild Strike,0,1,0,1.0,1.0,1.0,1537,1,1,1,1,1
Clothesline|Body Slam,Clothesline,Body Slam,0,-1,0,1.0,1.0,1.0,1084,1,1,1,1,1
Clothesline|Entrench,Clothesline,Entrench,0,0,1,1.0,1.0,1.0,1189,1,1,1,1,1
Clothesline|Spot Weakness,Clothesline,Spot Weakness,0,1,0,1.0,1.0,1.0,1350,1,1,1,1,1
Clothesline|Exhume,Clothesline,Exhume,0,0,1,1.0,1.0,1.0,1469,1,1,1,1,1
Clothesline|Hemokinesis,Clothesline,Hemokinesis,0,0,1,1.0,1.0,1.0,1284,1,1,1,1,1
Clothesline|Infernal Blade,Clothesline,Infernal Blade,0,1,0,1.0,1.0,1.0,1275,1,1,1,1,1
Clothesline|Shrug it Off,Clothesline,Shrug it Off,0,1,0,1.0,1.0,1.0,1273,1,1,1,1,1
Clothesline|Power Through,Clothesline,Power Through,0,0,1,1.0,1.0,1.0,1380,1,1,1,1,1
Clothesline|Pummel,Clothesline,Pummel,0,0,1,1.0,1.0,1.0,1283,1,1,1,1,1
Clothesline|Disarm,Clothesline,Disarm,0,1,0,1.0,1.0,1.0,1362,1,1,1,1,1
Clothesline|Cleave,Clothesline,Cleave,0,1,0,1.0,1.0,1.0,1205,1,1,1,1,1
Clothesline|Whirlwind,Clothesline,Whirlwind,0,0,1,1.0,1.0,1.0,1460,1,1,1,1,1
Clothesline|Rampage,Clothesline,Rampage,0,1,0,1.0,1.0,1.0,1427,1,1,1,1,1
Clothesline|Dropkick,Clothesline,Dropkick,0,1,0,1.0,1.0,1.0,1311,1,1,1,1,1
Clothesline|Sentinel,Clothesline,Sentinel,0,0,1,1.0,1.0,1.0,1335,1,1,1,1,1
Clothesline|Searing Blow,Clothesline,Searing Blow,0,1,0,1.0,1.0,1.0,1217,1,1,1,1,1
Clothesline|True Grit,Clothesline,True Grit,0,0,1,1.0,1.0,1.0,1246,1,1,1,1,1
Clothesline|Brutality,Clothesline,Brutality,0,0,1,1.0,1.0,1.0,1248,1,1,1,1,1
Clothesline|Bloodletting,Clothesline,Bloodletting,0,0,1,1.0,1.0,1.0,1159,1,1,1,1,1
Clothesline|Reaper,Clothesline,Reaper,-1,1,0,1.0,1.0,1.0,1535,1,1,1,1,1
Clothesline|Iron Wave,Clothesline,Iron Wave,0,1,0,1.0,1.0,1.0,1373,1,1,1,1,1
Clothesline|Sever Soul,Clothesline,Sever Soul,0,0,1,1.0,1.0,1.0,1360,1,1,1,1,1
Clothesline|Anger,Clothesline,Anger,0,1,0,1.0,1.0,1.0,1225,1,1,1,1,1
Clothesline|Sword Boomerang,Clothesline,Sword Boomerang,0,1,0,1.0,1.0,1.0,1467,1,1,1,1,1
Clothesline|Ghostly Armor,Clothesline,Ghostly Armor,0,0,1,1.0,1.0,1.0,1292,1,1,1,1,1
Clothesline|Clothesline,Clothesline,Clothesline,0,1,0,1.0,1.0,1.0,1280,1,1,1,1,1
Clothesline|Limit Break,Clothesline,Limit Break,0,0,1,1.0,1.0,1.0,1382,1,1,1,1,1
Clothesline|Clash,Clothesline,Clash,0,1,0,1.0,1.0,1.0,1355,1,1,1,1,1
Clothesline|Fire Breathing,Clothesline,Fire Breathing,0,0,1,1.0,1.0,1.0,1115,1,1,1,1,1
Clothesline|Fiend Fire,Clothesline,Fiend Fire,0,1,0,1.0,1.0,1.0,1686,1,1,1,1,1
Clothesline|Shockwave,Clothesline,Shockwave,0,1,0,1.0,1.0,1.0,1462,1,1,1,1,1
Clothesline|Rage,Clothesline,Rage,0,1,0,1.0,1.0,1.0,1145,1,1,1,1,1
Clothesline|Offering,Clothesline,Offering,0,0,1,1.0,1.0,1.0,1631,1,1,1,1,1
Clothesline|Pommel Strike,Clothesline,Pommel Strike,0,1,0,1.0,1.0,1.0,1345,1,1,1,1,1
Clothesline|Carnage,Clothesline,Carnage,0,0,1,1.0,1.0,1.0,1199,1,1,1,1,1
Clothesline|Inflame,Clothesline,Inflame,0,0,1,1.0,1.0,1.0,1109,1,1,1,1,1
Clothesline|Burning Pact,Clothesline,Burning Pact,0,0,1,1.0,1.0,1.0,1198,1,1,1,1,1
Clothesline|Reckless Charge,Clothesline,Reckless Charge,0,-1,0,1.0,1.0,1.0,1342,1,1,1,1,1
Clothesline|Blood for Blood,Clothesline,Blood for Blood,0,1,0,1.0,1.0,1.0,1469,1,1,1,1,1
Clothesline|Metallicize,Clothesline,Metallicize,0,0,1,1.0,1.0,1.0,1501,1,1,1,1,1
Clothesline|Feed,Clothesline,Feed,0,0,1,1.0,1.0,1.0,1523,1,1,1,1,1
Clothesline|Uppercut,Clothesline,Uppercut,0,1,0,1.0,1.0,1.0,1549,1,1,1,1,1
Clothesline|Headbutt,Clothesline,Headbutt,0,1,0,1.0,1.0,1.0,1576,1,1,1,1,1
Clothesline|Dual Wield,Clothesline,Dual Wield,0,1,0,1.0,1.0,1.0,1244,1,1,1,1,1
Clothesline|Impervious,Clothesline,Impervious,0,0,1,1.0,1.0,1.0,1150,1,1,1,1,1
Clothesline|Barricade,Clothesline,Barricade,0,0,1,1.0,1.0,1.0,1198,1,1,1,1,1
Clothesline|Double Tap,Clothesline,Double Tap,0,0,1,1.0,1.0,1.0,1132,1,1,1,1,1
Clothesline|Flame Barrier,Clothesline,Flame Barrier,0,1,0,1.0,1.0,1.0,1467,1,1,1,1,1
Clothesline|Dark Embrace,Clothesline,Dark Embrace,0,0,1,1.0,1.0,1.0,1083,1,1,1,1,1
Clothesline|Defend,Clothesline,Defend,0,0,1,1.0,1.0,1.0,1137,1,1,1,1,1
Clothesline|Seeing Red,Clothesline,Seeing Red,0,0,1,1.0,1.0,1.0,1125,1,1,1,1,1
Clothesline|Warcry,Clothesline,Warcry,0,0,1,1.0,1.0,1.0,1436,1,1,1,1,1
Clothesline|Strike,Clothesline,Strike,0,0,1,1.0,1.0,1.0,1184,1,1,1,1,1
Clothesline|Battle Trance,Clothesline,Battle Trance,0,0,1,1.0,1.0,1.0,1462,1,1,1,1,1
Clothesline|Twin Strike,Clothesline,Twin Strike,0,-1,0,1.0,1.0,1.0,1358,1,1,1,1,1
Clothesline|Berserk,Clothesline,Berserk,0,1,0,1.0,1.0,1.0,1448,1,1,1,1,1
Clothesline|Juggernaut,Clothesline,Juggernaut,0,0,1,1.0,1.0,1.0,1534,1,1,1,1,1
Clothesline|Perfected Strike,Clothesline,Perfected Strike,0,1,0,1.0,1.0,1.0,1512,1,1,1,1,1
Clothesline|Second Wind,Clothesline,Second Wind,0,1,0,1.0,1.0,1.0,1637,1,1,1,1,1
Limit Break|Armaments,Limit Break,Armaments,0,0,1,1.0,1.0,1.0,1299,1,1,1,1,1
Limit Break|Corruption,Limit Break,Corruption,0,0,1,1.0,1.0,1.0,1512,1,1,1,1,1
Limit Break|Havoc,Limit Break,Havoc,1,0,0,1.0,1.0,1.0,1299,1,1,1,1,1
Limit Break|Bash,Limit Break,Bash,1,1,1,1.0,1.0,1.0,1316,1,1,1,1,1
Limit Break|Feel No Pain,Limit Break,Feel No Pain,0,1,0,1.0,1.0,1.0,1312,1,1,1,1,1
Limit Break|Bludgeon,Limit Break,Bludgeon,1,1,1,1.0,1.0,1.0,1187,1,1,1,1,1
Limit Break|Combust,Limit Break,Combust,0,0,1,1.0,1.0,1.0,1767,1,1,1,1,1
Limit Break|Heavy Blade,Limit Break,Heavy Blade,1,1,1,1.0,1.0,1.0,1436,1,1,1,1,1
Limit Break|Immolate,Limit Break,Immolate,1,1,1,1.0,1.0,1.0,1243,1,1,1,1,1
Limit Break|Demon Form,Limit Break,Demon Form,0,1,0,1.0,1.0,1.0,1554,1,1,1,1,1
Limit Break|Evolve,Limit Break,Evolve,0,0,1,1.0,1.0,1.0,1299,1,1,1,1,1
Limit Break|Intimidate,Limit Break,Intimidate,0,1,0,1.0,1.0,1.0,1518,1,1,1,1,1
Limit Break|Rupture,Limit Break,Rupture,0,1,0,1.0,1.0,1.0,1268,1,1,1,1,1
Limit Break|Thunderclap,Limit Break,Thunderclap,1,0,0,1.0,1.0,1.0,1540,1,1,1,1,1
Limit Break|Flex,Limit Break,Flex,0,1,0,1.0,1.0,1.0,1572,1,1,1,1,1
Limit Break|Wild Strike,Limit Break,Wild Strike,1,0,0,1.0,1.0,1.0,1572,1,1,1,1,1
Limit Break|Body Slam,Limit Break,Body Slam,1,0,0,1.0,1.0,1.0,1271,1,1,1,1,1
Limit Break|Entrench,Limit Break,Entrench,0,0,1,1.0,1.0,1.0,1508,1,1,1,1,1
Limit Break|Spot Weakness,Limit Break,Spot Weakness,0,1,0,1.0,1.0,1.0,1527,1,1,1,1,1
Limit Break|Exhume,Limit Break,Exhume,1,0,0,1.0,1.0,1.0,1336,1,1,1,1,1
Limit Break|Hemokinesis,Limit Break,Hemokinesis,1,0,0,1.0,1.0,1.0,1487,1,1,1,1,1
Limit Break|Infernal Blade,Limit Break,Infernal Blade,1,1,1,1.0,1.0,1.0,1481,1,1,1,1,1
Limit Break|Shrug it Off,Limit Break,Shrug it Off,0,0,1,1.0,1.0,1.0,1273,1,1,1,1,1
Limit Break|Power Through,Limit Break,Power Through,0,0,1,1.0,1.0,1.0,1286,1,1,1,1,1
Limit Break|Pummel,Limit Break,Pummel,1,1,1,1.0,1.0,1.0,1383,1,1,1,1,1
Limit Break|Disarm,Limit Break,Disarm,0,1,0,1.0,1.0,1.0,1580,1,1,1,1,1
Limit Break|Cleave,Limit Break,Cleave,1,0,0,1.0,1.0,1.0,1312,1,1,1,1,1
Limit Break|Whirlwind,Limit Break,Whirlwind,1,1,1,1.0,1.0,1.0,1320,1,1,1,1,1
Limit Break|Rampage,Limit Break,Rampage,1,1,1,1.0,1.0,1.0,1794,1,1,1,1,1
Limit Break|Dropkick,Limit Break,Dropkick,1,0,0,1.0,1.0,1.0,1578,1,1,1,1,1
Limit Break|Sentinel,Limit Break,Sentinel,0,1,0,1.0,1.0,1.0,1465,1,1,1,1,1
Limit Break|Searing Blow,Limit Break,Searing Blow,1,1,1,1.0,1.0,1.0,1156,1,1,1,1,1
Limit Break|True Grit,Limit Break,True Grit,0,0,1,1.0,1.0,1.0,1475,1,1,1,1,1
Limit Break|Brutality,Limit Break,Brutality,0,0,1,1.0,1.0,1.0,1318,1,1,1,1,1
Limit Break|Bloodletting,Limit Break,Bloodletting,0,0,1,1.0,1.0,1.0,1328,1,1,1,1,1
Limit Break|Reaper,Limit Break,Reaper,1,1,1,1.0,1.0,1.0,1458,1,1,1,1,1
Limit Break|Iron Wave,Limit Break,Iron Wave,1,0,0,1.0,1.0,1.0,1389,1,1,1,1,1
Limit Break|Sever Soul,Limit Break,Sever Soul,1,0,0,1.0,1.0,1.0,1669,1,1,1,1,1
Limit Break|Anger,Limit Break,Anger,1,1,1,1.0,1.0,1.0,1752,1,1,1,1,1
Limit Break|Sword Boomerang,Limit Break,Sword Boomerang,1,1,1,1.0,1.0,1.0,1323,1,1,1,1,1
Limit Break|Ghostly Armor,Limit Break,Ghostly Armor,0,0,1,1.0,1.0,1.0,1331,1,1,1,1,1
Limit Break|Clothesline,Limit Break,Clothesline,1,1,1,1.0,1.0,1.0,1412,1,1,1,1,1
Limit Break|Limit Break,Limit Break,Limit Break,1,1,1,1.0,1.0,1.0,1174,1,1,1,1,1
Limit Break|Clash,Limit Break,Clash,1,0,0,1.0,1.0,1.0,1186,1,1,1,1,1
Limit Break|Fire Breathing,Limit Break,Fire Breathing,0,0,1,1.0,1.0,1.0,1480,1,1,1,1,1
Limit Break|Fiend Fire,Limit Break,Fiend Fire,1,1,1,1.0,1.0,1.0,2048,1,1,1,1,1
Limit Break|Shockwave,Limit Break,Shockwave,0,1,0,1.0,1.0,1.0,1573,1,1,1,1,1
Limit Break|Rage,Limit Break,Rage,0,1,0,1.0,1.0,1.0,1550,1,1,1,1,1
Limit Break|Offering,Limit Break,Offering,0,0,1,1.0,1.0,1.0,1562,1,1,1,1,1
Limit Break|Pommel Strike,Limit Break,Pommel Strike,1,1,1,1.0,1.0,1.0,1420,1,1,1,1,1
Limit Break|Carnage,Limit Break,Carnage,1,0,0,1.0,1.0,1.0,1778,1,1,1,1,1
Limit Break|Inflame,Limit Break,Inflame,0,1,0,1.0,1.0,1.0,1162,1,1,1,1,1
